# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
2.871790255766704831e+02,2.533457852967930357e+00,2.817482401269598427e+02,3.215392724855329121e+00,3.389575143955352754e+00,9.486123152010232928e-01,2.409565518616535584e+01,1.348680059093354089e+00
2.882836021362236920e+02,2.525222326515115689e+00,2.828526961869193883e+02,3.215452974652152296e+00,3.396221543855723723e+00,9.467736227247574021e-01,2.409716789805813875e+01,1.346090290161445324e+00
2.893924272281117851e+02,2.516917968834309960e+00,2.839614015825022761e+02,3.215512822804762916e+00,3.402880233530821474e+00,9.449385820635695099e-01,2.409867801201373183e+01,1.343505528584549191e+00
2.905055171934617420e+02,2.508544442948428710e+00,2.850743726510778515e+02,3.215572271191955878e+00,3.409551237463047002e+00,9.431071854443151548e-01,2.410018553200007219e+01,1.340925764437546741e+00
2.916228884362556073e+02,2.500101410447051364e+00,2.861916257928861569e+02,3.215631321684734534e+00,3.416234580180733005e+00,9.412794251133113077e-01,2.410169046198042153e+01,1.338350987816568916e+00
2.927445574235678123e+02,2.491588531480640079e+00,2.873131774712751394e+02,3.215689976146347551e+00,3.422930286258224708e+00,9.394552933362769753e-01,2.410319280591303226e+01,1.335781188838947475e+00
2.938705406858122728e+02,2.483005464754711511e+00,2.884390442129476924e+02,3.215748236432300455e+00,3.429638380315969126e+00,9.376347823982646990e-01,2.410469256775152047e+01,1.333216357643152827e+00
2.950008548169816436e+02,2.474351867524063664e+00,2.895692426082007955e+02,3.215806104390412479e+00,3.436358887020596331e+00,9.358178846036049325e-01,2.410618975144456044e+01,1.330656484388749394e+00
2.961355164748964057e+02,2.465627395586846404e+00,2.907037893111747735e+02,3.215863581860809894e+00,3.443091831085011822e+00,9.340045922758336561e-01,2.410768436093619727e+01,1.328101559256329001e+00
2.972745423814454284e+02,2.456831703278794521e+00,2.918427010400934591e+02,3.215920670675987747e+00,3.449837237268474244e+00,9.321948977576409723e-01,2.410917640016556618e+01,1.325551572447469129e+00
2.984179493228376714e+02,2.447964443467236961e+00,2.929859945775160099e+02,3.215977372660824063e+00,3.456595130376699299e+00,9.303887934107997193e-01,2.411066587306708797e+01,1.323006514184667193e+00
2.995657541498441674e+02,2.439025267545246400e+00,2.941336867705789473e+02,3.216033689632606496e+00,3.463365535261927697e+00,9.285862716161100705e-01,2.411215278357034464e+01,1.320466374711297464e+00
3.007179737780517712e+02,2.430013825425645813e+00,2.952857945312496213e+02,3.216089623401070963e+00,3.470148476823028183e+00,9.267873247733330322e-01,2.411363713560024280e+01,1.317931144291547341e+00
3.018746251881070179e+02,2.420929765535094091e+00,2.964423348365701827e+02,3.216145175768416742e+00,3.476943980005566370e+00,9.249919453011341552e-01,2.411511893307689647e+01,1.315400813210374054e+00
3.030357254259712363e+02,2.411772734808062424e+00,2.976033247289125256e+02,3.216200348529353548e+00,3.483752069801923312e+00,9.232001256370170328e-01,2.411659817991558441e+01,1.312875371773440714e+00
3.042012916031694090e+02,2.402542378680823099e+00,2.987687813162272050e+02,3.216255143471114852e+00,3.490572771251353235e+00,9.214118582372664568e-01,2.411807488002697042e+01,1.310354810307070794e+00
3.053713408970407954e+02,2.393238341085462295e+00,2.999387217722938317e+02,3.216309562373488973e+00,3.497406109440083899e+00,9.196271355768870226e-01,2.411954903731684041e+01,1.307839119158193730e+00
3.065458905509963756e+02,2.383860264443746324e+00,3.011131633369786869e+02,3.216363607008854597e+00,3.504252109501407197e+00,9.178459501495415118e-01,2.412102065568639730e+01,1.305328288694289629e+00
3.077249578747678243e+02,2.374407789661105994e+00,3.022921233164834121e+02,3.216417279142197216e+00,3.511110796615757312e+00,9.160682944674929384e-01,2.412248973903202298e+01,1.302822309303340642e+00
3.089085602446679104e+02,2.364880556120484201e+00,3.034756190836055794e+02,3.216470580531153978e+00,3.517982196010824847e+00,9.142941610615407111e-01,2.412395629124536001e+01,1.300321171393771902e+00
3.100967151038412339e+02,2.355278201676240357e+00,3.046636680779892004e+02,3.216523512926026562e+00,3.524866332961609228e+00,9.125235424809678975e-01,2.412542031621336491e+01,1.297824865394409777e+00
3.112894399625265578e+02,2.345600362647962456e+00,3.058562878063869448e+02,3.216576078069816713e+00,3.531763232790543494e+00,9.107564312934737227e-01,2.412688181781827623e+01,1.295333381754417479e+00
3.124867523983097044e+02,2.335846673814328867e+00,3.070534958429132075e+02,3.216628277698251992e+00,3.538672920867551142e+00,9.089928200851223883e-01,2.412834079993765002e+01,1.292846710943255317e+00
3.136886700563877639e+02,2.326016768406852009e+00,3.082553098293081462e+02,3.216680113539815089e+00,3.545595422610172687e+00,9.072327014602759032e-01,2.412979726644426748e+01,1.290364843450617194e+00
3.148952106498239232e+02,2.316110278103706399e+00,3.094617474751923965e+02,3.216731587315766472e+00,3.552530763483609633e+00,9.054760680415450125e-01,2.413125122120634103e+01,1.287887769786390635e+00
3.161063919598130951e+02,2.306126833023445677e+00,3.106728265583327584e+02,3.216782700740182577e+00,3.559478969000860804e+00,9.037229124697224725e-01,2.413270266808727627e+01,1.285415480480596173e+00
3.173222318359418637e+02,2.296066061718713414e+00,3.118885649249019139e+02,3.216833455519974461e+00,3.566440064722787184e+00,9.019732274037284281e-01,2.413415161094583539e+01,1.282947966083340274e+00
3.185427481964499066e+02,2.285927591169993889e+00,3.131089804897400768e+02,3.216883853354917555e+00,3.573414076258199401e+00,9.002270055205544574e-01,2.413559805363608035e+01,1.280485217164766043e+00
3.197679590284982396e+02,2.275711046779226088e+00,3.143340912366228963e+02,3.216933895937676535e+00,3.580401029263962531e+00,8.984842395152015104e-01,2.413704200000749367e+01,1.278027224314997934e+00
3.209978823884295025e+02,2.265416052363498522e+00,3.155639152185217995e+02,3.216983584953839514e+00,3.587400949445072484e+00,8.967449221006277282e-01,2.413848345390479011e+01,1.275573978144096454e+00
3.222325364020388179e+02,2.255042230148633919e+00,3.167984705578749072e+02,3.217032922081942914e+00,3.594413862554769690e+00,8.950090460076851606e-01,2.413992241916803039e+01,1.273125469282001321e+00
3.234719392648361236e+02,2.244589200762842296e+00,3.180377754468491389e+02,3.217081908993490114e+00,3.601439794394596383e+00,8.932766039850688067e-01,2.414135889963267800e+01,1.270681688378487717e+00
3.247161092423191917e+02,2.234056583230220383e+00,3.192818481476132320e+02,3.217130547352994085e+00,3.608478770814532055e+00,8.915475887992547754e-01,2.414279289912940030e+01,1.268242626103109894e+00
3.259650646702378367e+02,2.223443994964386050e+00,3.205307069926018926e+02,3.217178838817982278e+00,3.615530817713023648e+00,8.898219932344496597e-01,2.414422442148451609e+01,1.265808273145158758e+00
3.272188239548693218e+02,2.212751051761930654e+00,3.217843703847912025e+02,3.217226785039055681e+00,3.622595961037156087e+00,8.880998100925274752e-01,2.414565347051933841e+01,1.263378620213603698e+00
3.284774055732842157e+02,2.201977367795956653e+00,3.230428567979644754e+02,3.217274387659878609e+00,3.629674226782670932e+00,8.863810321929794789e-01,2.414708005005077140e+01,1.260953658037049507e+00
3.297408280736242432e+02,2.191122555609537059e+00,3.243061847769897668e+02,3.217321648317232885e+00,3.636765640994105375e+00,8.846656523728544386e-01,2.414850416389106869e+01,1.258533377363682870e+00
3.310091100753699607e+02,2.180186226109162462e+00,3.255743729380878904e+02,3.217368568641033821e+00,3.643870229764862412e+00,8.829536634867067857e-01,2.414992581584775522e+01,1.256117768961227288e+00
3.322822702696203123e+02,2.169167988558172055e+00,3.268474399691115764e+02,3.217415150254355094e+00,3.650988019237315640e+00,8.812450584065371073e-01,2.415134500972384402e+01,1.253706823616888677e+00
3.335603274193655352e+02,2.158067450570127832e+00,3.281254046298186040e+02,3.217461394773460714e+00,3.658119035602897640e+00,8.795398300217390775e-01,2.415276174931767628e+01,1.251300532137308741e+00
3.348433003597620541e+02,2.146884218102210085e+00,3.294082857521464121e+02,3.217507303807827679e+00,3.665263305102181679e+00,8.778379712390481648e-01,2.415417603842300664e+01,1.248898885348521448e+00
3.361312079984147090e+02,2.135617895448532977e+00,3.306961022404943833e+02,3.217552878960173057e+00,3.672420854025004289e+00,8.761394749824785722e-01,2.415558788082893926e+01,1.246501874095892859e+00
3.374240693156497741e+02,2.124268085233504522e+00,3.319888730719968066e+02,3.217598121826479307e+00,3.679591708710519882e+00,8.744443341932787161e-01,2.415699728032003435e+01,1.244109489244086486e+00
3.387219033648004256e+02,2.112834388405051556e+00,3.332866172968084015e+02,3.217643033996022250e+00,3.686775895547335757e+00,8.727525418298672788e-01,2.415840424067618386e+01,1.241721721677000234e+00
3.400247292724818635e+02,2.101316404227974388e+00,3.345893540383790992e+02,3.217687617051394611e+00,3.693973440973563171e+00,8.710640908677887984e-01,2.415980876567277846e+01,1.239338562297734203e+00
3.413325662388787123e+02,2.089713730277068748e+00,3.358971024937416701e+02,3.217731872568533547e+00,3.701184371476955004e+00,8.693789742996510528e-01,2.416121085908053701e+01,1.236960002028526961e+00
3.426454335380225302e+02,2.078025962430467999e+00,3.372098819337890063e+02,3.217775802116750405e+00,3.708408713594963046e+00,8.676971851350794296e-01,2.416261052466560599e+01,1.234586031810721574e+00
3.439633505180813131e+02,2.066252694862711792e+00,3.385277117035637957e+02,3.217819407258744491e+00,3.715646493914857906e+00,8.660187164006564187e-01,2.416400776618961288e+01,1.232216642604706980e+00
3.452863366016391637e+02,2.054393520037988807e+00,3.398506112225379070e+02,3.217862689550640809e+00,3.722897739073803169e+00,8.643435611398754270e-01,2.416540258740956304e+01,1.229851825389878917e+00
3.466144112859873871e+02,2.042448028703214291e+00,3.411785999849033715e+02,3.217905650542010498e+00,3.730162475758969975e+00,8.626717124130816039e-01,2.416679499207792148e+01,1.227491571164586404e+00
3.479475941434095603e+02,2.030415809881159106e+00,3.425116975598577937e+02,3.217948291775894365e+00,3.737440730707622283e+00,8.610031632974228799e-01,2.416818498394258796e+01,1.225135870946086891e+00
3.492859048214681934e+02,2.018296450863534375e+00,3.438499235918905015e+02,3.217990614788837966e+00,3.744732530707213236e+00,8.593379068867977866e-01,2.416957256674677978e+01,1.222784715770502517e+00
3.506293630432989517e+02,2.006089537204008622e+00,3.451932978010771649e+02,3.218032621110897384e+00,3.752037902595476204e+00,8.576759362918002783e-01,2.417095774422940480e+01,1.220438096692766594e+00
3.519779886078957247e+02,1.993794652711274651e+00,3.465418399833643548e+02,3.218074312265691184e+00,3.759356873260530918e+00,8.560172446396716595e-01,2.417234052012452494e+01,1.218096004786583197e+00
3.533318013904081454e+02,1.981411379442002740e+00,3.478955700108673454e+02,3.218115689770398191e+00,3.766689469640969179e+00,8.543618250742449627e-01,2.417372089816193181e+01,1.215758431144376539e+00
3.546908213424288192e+02,1.968939297693850676e+00,3.492545078321572305e+02,3.218156755135803682e+00,3.774035718725957889e+00,8.527096707558962096e-01,2.417509888206665281e+01,1.213425366877247003e+00
3.560550684922928895e+02,1.956377985998351221e+00,3.506186734725602605e+02,3.218197509866311368e+00,3.781395647555334971e+00,8.510607748614907875e-01,2.417647447555933837e+01,1.211096803114922738e+00
3.574245629453677111e+02,1.943727021113890174e+00,3.519880870344477444e+02,3.218237955459975819e+00,3.788769283219696415e+00,8.494151305843349320e-01,2.417784768235598492e+01,1.208772731005717027e+00
3.587993248843548031e+02,1.930985978018531668e+00,3.533627686975377742e+02,3.218278093408520224e+00,3.796156652860514402e+00,8.477727311341204386e-01,2.417921850616813018e+01,1.206453141716475663e+00
3.601793745695813413e+02,1.918154429902909186e+00,3.547427387191866046e+02,3.218317925197366147e+00,3.803557783670199033e+00,8.461335697368812525e-01,2.418058695070281061e+01,1.204138026432542752e+00
3.615647323393049533e+02,1.905231948163040201e+00,3.561280174346936178e+02,3.218357452305659283e+00,3.810972702892245767e+00,8.444976396349321845e-01,2.418195301966241928e+01,1.201827376357699650e+00
3.629554186100071433e+02,1.892218102393144363e+00,3.575186252575945787e+02,3.218396676206292106e+00,3.818401437821278055e+00,8.428649340868309414e-01,2.418331671674494388e+01,1.199521182714135659e+00
3.643514538766996793e+02,1.879112460378385308e+00,3.589145826799678503e+02,3.218435598365922079e+00,3.825844015803186782e+00,8.412354463673169525e-01,2.418467804564381751e+01,1.197219436742389176e+00
3.657528587132241569e+02,1.865914588087642656e+00,3.603159102727341292e+02,3.218474220245009398e+00,3.833300464235213312e+00,8.396091697672678489e-01,2.418603701004794715e+01,1.194922129701310176e+00
3.671596537725532130e+02,1.852624049666244943e+00,3.617226286859575453e+02,3.218512543297828099e+00,3.840770810566033422e+00,8.379860975936493928e-01,2.418739361364177043e+01,1.192629252868015133e+00
3.685718597870999247e+02,1.839240407428555102e+00,3.631347586491549464e+02,3.218550568972493586e+00,3.848255082295885199e+00,8.363662231694611870e-01,2.418874786010519884e+01,1.190340797537835948e+00
3.699894975690174306e+02,1.825763221850799312e+00,3.645523209715954636e+02,3.218588298710994167e+00,3.855753306976636097e+00,8.347495398336949313e-01,2.419009975311364613e+01,1.188056755024285094e+00
3.714125880105117403e+02,1.812192051563531692e+00,3.659753365426133200e+02,3.218625733949207035e+00,3.863265512211908614e+00,8.331360409412776891e-01,2.419144929633809937e+01,1.185777116659000763e+00
3.728411520841434594e+02,1.798526453344337028e+00,3.674038263319096131e+02,3.218662876116924032e+00,3.870791725657160676e+00,8.315257198630283675e-01,2.419279649344492356e+01,1.183501873791710679e+00
3.742752108431429292e+02,1.784765982110350535e+00,3.688378113898671700e+02,3.218699726637879177e+00,3.878331975019799316e+00,8.299185699856050924e-01,2.419414134809609962e+01,1.181231017790180582e+00
3.757147854217146232e+02,1.770910190910843340e+00,3.702773128478551143e+02,3.218736286929764212e+00,3.885886288059258842e+00,8.283145847114605775e-01,2.419548386394911432e+01,1.178964540040178033e+00
3.771598970353543905e+02,1.756958630919674746e+00,3.717223519185458827e+02,3.218772558404261908e+00,3.893454692587131394e+00,8.267137574587891669e-01,2.419682404465692827e+01,1.176702431945420457e+00
3.786105669811562393e+02,1.742910851427877716e+00,3.731729498962221214e+02,3.218808542467064271e+00,3.901037216467232671e+00,8.251160816614835358e-01,2.419816189386805760e+01,1.174444684927538063e+00
3.800668166381315132e+02,1.728766399835976131e+00,3.746291281570957494e+02,3.218844240517893418e+00,3.908633887615729385e+00,8.235215507690826220e-01,2.419949741522654207e+01,1.172191290426025212e+00
3.815286674675216432e+02,1.714524821646515207e+00,3.760909081596205965e+02,3.218879653950532660e+00,3.916244734001226746e+00,8.219301582467252176e-01,2.420083061237199118e+01,1.169942239898197567e+00
3.829961410131119806e+02,1.700185660456442704e+00,3.775583114448062929e+02,3.218914784152845598e+00,3.923869783644865272e+00,8.203418975751052278e-01,2.420216148893944563e+01,1.167697524819154120e+00
3.844692589015550084e+02,1.685748457949429735e+00,3.790313596365414242e+02,3.218949632506791669e+00,3.931509064620425153e+00,8.187567622504188236e-01,2.420349004855972908e+01,1.165457136681725459e+00
3.859480428426825824e+02,1.671212753888237756e+00,3.805100744419056582e+02,3.218984200388469663e+00,3.939162605054436828e+00,8.171747457843225870e-01,2.420481629485889385e+01,1.163221066996438013e+00
3.874325146298321556e+02,1.656578086107012737e+00,3.819944776514959131e+02,3.219018489168116393e+00,3.946830433126275128e+00,8.155958417038807751e-01,2.420614023145871485e+01,1.160989307291463435e+00
3.889226961401618610e+02,1.641843990503589978e+00,3.834845911397415534e+02,3.219052500210150658e+00,3.954512577068246770e+00,8.140200435515257960e-01,2.420746186197647631e+01,1.158761849112585951e+00
