# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
1.892746117987121335e-01,7.671472766303493174e-01,3.658273723794101540e-01,4.117236197096509898e-01,3.249190374816704474e-02,1.267157575317135354e+01,1.871538048122516429e+01,1.571920360249727189e+01
1.900026186546850682e-01,7.669467122133899473e-01,3.649463779223106608e-01,4.125281203661871898e-01,3.254776289912403309e-02,1.267454607079276840e+01,1.871245576265142674e+01,1.572196342221276488e+01
1.907334256431072739e-01,7.667460527633525036e-01,3.640650299719945249e-01,4.133341978355563606e-01,3.260371261496742418e-02,1.267751935851031142e+01,1.870952746616958606e+01,1.572472547008016974e+01
1.914670435341271904e-01,7.665452993735282217e-01,3.631833332506805845e-01,4.141418551417233029e-01,3.265975306572294762e-02,1.268049560290072542e+01,1.870659559983579001e+01,1.572748973016461349e+01
1.922034831393181209e-01,7.663444531450468444e-01,3.623012925119648564e-01,4.149510953136766322e-01,3.271588442216188247e-02,1.268347479038613379e+01,1.870366017182782059e+01,1.573025618636908796e+01
1.929427553118380489e-01,7.661435151869165905e-01,3.614189125409772441e-01,4.157619213854303886e-01,3.277210685580719818e-02,1.268645690723291253e+01,1.870072119044610304e+01,1.573302482243330758e+01
1.936848709465894269e-01,7.659424866160647882e-01,3.605361981545373573e-01,4.165743363960260348e-01,3.282842053893974404e-02,1.268944193955059063e+01,1.869777866411462597e+01,1.573579562193259562e+01
1.944298409803798255e-01,7.657413685573791762e-01,3.596531542013104987e-01,4.173883433895346773e-01,3.288482564460448732e-02,1.269242987329071859e+01,1.869483260138194325e+01,1.573856856827674910e+01
1.951776763920829716e-01,7.655401621437478710e-01,3.587697855619661480e-01,4.182039454150583979e-01,3.294132234661677899e-02,1.269542069424574393e+01,1.869188301092208704e+01,1.574134364470887348e+01
1.959283882028005630e-01,7.653388685161032212e-01,3.578860971493363907e-01,4.190211455267320861e-01,3.299791081956875149e-02,1.269841438804786193e+01,1.868892990153564782e+01,1.574412083430423870e+01
1.966819874760250830e-01,7.651374888234589999e-01,3.570020939085741807e-01,4.198399467837254373e-01,3.305459123883568162e-02,1.270141094016789474e+01,1.868597328215064834e+01,1.574690011996914585e+01
1.974384853178021981e-01,7.649360242229553686e-01,3.561177808173144888e-01,4.206603522502438408e-01,3.311136378058245067e-02,1.270441033591411362e+01,1.868301316182360239e+01,1.574968148443972638e+01
1.981978928768948489e-01,7.647344758799001774e-01,3.552331628858331758e-01,4.214823649955308227e-01,3.316822862176996983e-02,1.270741256043112344e+01,1.868004954974047749e+01,1.575246491028080698e+01
1.989602213449474521e-01,7.645328449678097105e-01,3.543482451572096958e-01,4.223059880938688782e-01,3.322518594016189708e-02,1.271041759869865473e+01,1.867708245521773947e+01,1.575525037988470878e+01
1.997254819566509076e-01,7.643311326684520957e-01,3.534630327074887446e-01,4.231312246245810815e-01,3.328223591433109030e-02,1.271342543553042503e+01,1.867411188770333652e+01,1.575803787547006074e+01
2.004936859899078549e-01,7.641293401718879386e-01,3.525775306458426850e-01,4.239580776720325850e-01,3.333937872366634497e-02,1.271643605557295409e+01,1.867113785677768334e+01,1.576082737908063969e+01
2.012648447659996231e-01,7.639274686765152866e-01,3.516917441147354717e-01,4.247865503256320618e-01,3.339661454837914573e-02,1.271944944330438076e+01,1.866816037215475887e+01,1.576361887258414463e+01
2.020389696497520982e-01,7.637255193891090421e-01,3.508056782900866866e-01,4.256166456798327058e-01,3.345394356951036235e-02,1.272246558303326935e+01,1.866517944368305493e+01,1.576641233767099415e+01
2.028160720497038938e-01,7.635234935248678134e-01,3.499193383814370728e-01,4.264483668341333966e-01,3.351136596893709158e-02,1.272548445889743363e+01,1.866219508134668104e+01,1.576920775585314161e+01
2.035961634182742730e-01,7.633213923074533280e-01,3.490327296321146244e-01,4.272817168930798104e-01,3.356888192937964449e-02,1.272850605486269870e+01,1.865920729526636279e+01,1.577200510846282278e+01
2.043792552519318739e-01,7.631192169690343974e-01,3.481458573193997319e-01,4.281166989662660849e-01,3.362649163440834671e-02,1.273153035472172689e+01,1.865621609570047923e+01,1.577480437665136748e+01
2.051653590913641856e-01,7.629169687503347674e-01,3.472587267546942136e-01,4.289533161683349860e-01,3.368419526845062989e-02,1.273455734209278489e+01,1.865322149304621391e+01,1.577760554138794546e+01
2.059544865216478560e-01,7.627146489006679797e-01,3.463713432836887929e-01,4.297915716189795177e-01,3.374199301679808166e-02,1.273758700041851455e+01,1.865022349784046440e+01,1.578040858345833186e+01
2.067466491724190003e-01,7.625122586779894407e-01,3.454837122865318522e-01,4.306314684429435879e-01,3.379988506561353717e-02,1.274061931296471784e+01,1.864722212076102181e+01,1.578321348346366904e+01
2.075418587180447583e-01,7.623097993489365010e-01,3.445958391779998520e-01,4.314730097700224531e-01,3.385787160193824696e-02,1.274365426281910985e+01,1.864421737262764722e+01,1.578602022181922138e+01
2.083401268777955451e-01,7.621072721888726420e-01,3.437077294076672507e-01,4.323161987350641611e-01,3.391595281369916282e-02,1.274669183289007357e+01,1.864120926440306647e+01,1.578882877875309987e+01
2.091414654160174691e-01,7.619046784819323292e-01,3.428193884600777008e-01,4.331610384779698841e-01,3.397412888971614031e-02,1.274973200590542177e+01,1.863819780719414254e+01,1.579163913430501864e+01
2.099458861423058043e-01,7.617020195210664202e-01,3.419308218549176326e-01,4.340075321436940858e-01,3.403240001970934264e-02,1.275277476441113045e+01,1.863518301225295204e+01,1.579445126832500534e+01
2.107534009116793783e-01,7.614992966080850190e-01,3.410420351471861178e-01,4.348556828822466302e-01,3.409076639430673461e-02,1.275582009077006163e+01,1.863216489097783679e+01,1.579726516047213103e+01
2.115640216247546279e-01,7.612965110537039948e-01,3.401530339273722836e-01,4.357054938486911722e-01,3.414922820505135459e-02,1.275886796716072169e+01,1.862914345491460821e+01,1.580008079021322942e+01
2.123777602279214582e-01,7.610936641775886136e-01,3.392638238216272306e-01,4.365569682031470999e-01,3.420778564440903752e-02,1.276191837557595576e+01,1.862611871575755629e+01,1.580289813682159306e+01
2.131946287135191298e-01,7.608907573084002784e-01,3.383744104919407247e-01,4.374101091107892025e-01,3.426643890577588808e-02,1.276497129782167761e+01,1.862309068535063261e+01,1.580571717937569076e+01
2.140146391200130616e-01,7.606877917838413827e-01,3.374847996363159464e-01,4.382649197418485576e-01,3.432518818348600370e-02,1.276802671551556756e+01,1.862005937568858016e+01,1.580853789675783538e+01
2.148378035321721058e-01,7.604847689507006070e-01,3.365949969889480142e-01,4.391214032716120319e-01,3.438403367281914202e-02,1.277108461008578466e+01,1.861702479891805950e+01,1.581136026765290659e+01
2.156641340812470997e-01,7.602816901648982162e-01,3.357050083204012880e-01,4.399795628804228920e-01,3.444297557000856880e-02,1.277414496276964329e+01,1.861398696733876434e+01,1.581418427054699727e+01
2.164936429451489175e-01,7.600785567915343544e-01,3.348148394377872261e-01,4.408394017536808596e-01,3.450201407224880862e-02,1.277720775461232172e+01,1.861094589340463301e+01,1.581700988372611327e+01
2.173263423486285484e-01,7.598753702049327874e-01,3.339244961849442417e-01,4.417009230818421672e-01,3.456114937770363160e-02,1.278027296646551392e+01,1.860790158972490715e+01,1.581983708527480736e+01
2.181622445634568974e-01,7.596721317886884206e-01,3.330339844426193352e-01,4.425641300604187811e-01,3.462038168551397066e-02,1.278334057898612386e+01,1.860485406906542849e+01,1.582266585307487716e+01
2.190013619086058627e-01,7.594688429357141501e-01,3.321433101286469514e-01,4.434290258899794557e-01,3.467971119580599143e-02,1.278641057263492264e+01,1.860180334434967619e+01,1.582549616480397603e+01
2.198437067504296905e-01,7.592655050482857160e-01,3.312524791981326655e-01,4.442956137761485125e-01,3.473913810969916915e-02,1.278948292767520201e+01,1.859874942866002812e+01,1.582832799793429501e+01
2.206892915028476065e-01,7.590621195380923281e-01,3.303614976436348161e-01,4.451638969296063952e-01,3.479866262931446269e-02,1.279255762417143849e+01,1.859569233523892251e+01,1.583116132973118795e+01
2.215381286275262263e-01,7.588586878262801871e-01,3.294703714953488571e-01,4.460338785660886707e-01,3.485828495778254404e-02,1.279563464198791856e+01,1.859263207749003044e+01,1.583399613725177879e+01
2.223902306340635182e-01,7.586552113435023337e-01,3.285791068212919885e-01,4.469055619063857510e-01,3.491800529925209035e-02,1.279871396078738677e+01,1.858956866897949567e+01,1.583683239734361692e+01
2.232456100801731569e-01,7.584516915299636119e-01,3.276877097274883965e-01,4.477789501763423941e-01,3.497782385889815909e-02,1.280179556002967090e+01,1.858650212343710706e+01,1.583967008664327381e+01
2.241042795718695135e-01,7.582481298354717403e-01,3.267961863581547721e-01,4.486540466068573707e-01,3.503774084293059116e-02,1.280487941897030701e+01,1.858343245475748162e+01,1.584250918157496635e+01
2.249662517636533410e-01,7.580445277194830522e-01,3.259045428958887713e-01,4.495308544338822987e-01,3.509775645860254562e-02,1.280796551665914684e+01,1.858035967700139324e+01,1.584534965834913933e+01
2.258315393586987907e-01,7.578408866511500142e-01,3.250127855618550887e-01,4.504093768984218649e-01,3.515787091421904847e-02,1.281105383193897929e+01,1.857728380439686333e+01,1.584819149296108343e+01
2.267001551090398748e-01,7.576372081093718514e-01,3.241209206159761935e-01,4.512896172465318267e-01,3.521808441914561078e-02,1.281414434344410935e+01,1.857420485134051091e+01,1.585103466118949989e+01
2.275721118157587874e-01,7.574334935828407334e-01,3.232289543571212898e-01,4.521715787293187350e-01,3.527839718381695772e-02,1.281723702959897260e+01,1.857112283239867878e+01,1.585387913859510434e+01
2.284474223291745876e-01,7.572297445700925111e-01,3.223368931232964973e-01,4.530552646029390451e-01,3.533880941974579248e-02,1.282033186861670160e+01,1.856803776230881908e+01,1.585672490051917194e+01
2.293260995490325194e-01,7.570259625795536795e-01,3.214447432918371428e-01,4.539406781285976744e-01,3.539932133953163640e-02,1.282342883849771908e+01,1.856494965598061953e+01,1.585957192208212696e+01
2.302081564246939438e-01,7.568221491295923364e-01,3.205525112795993836e-01,4.548278225725472801e-01,3.545993315686973846e-02,1.282652791702830264e+01,1.856185852849736762e+01,1.586242017818209327e+01
2.310936059553277411e-01,7.566183057485659225e-01,3.196602035431538869e-01,4.557167012060869271e-01,3.552064508656010977e-02,1.282962908177914052e+01,1.855876439511712306e+01,1.586526964349343061e+01
2.319824611901011302e-01,7.564144339748717361e-01,3.187678265789800625e-01,4.566073173055605339e-01,3.558145734451647474e-02,1.283273231010390703e+01,1.855566727127408910e+01,1.586812029246531175e+01
2.328747352283724037e-01,7.562105353569958943e-01,3.178753869236609075e-01,4.574996741523557620e-01,3.564237014777549284e-02,1.283583757913779344e+01,1.855256717257985244e+01,1.587097209932022857e+01
2.337704412198839676e-01,7.560066114535636261e-01,3.169828911540790717e-01,4.583937750329024619e-01,3.570338371450594572e-02,1.283894486579605321e+01,1.854946411482464796e+01,1.587382503805253364e+01
2.346695923649560755e-01,7.558026638333894542e-01,3.160903458876134220e-01,4.592896232386713407e-01,3.576449826401797288e-02,1.284205414677254176e+01,1.854635811397873368e+01,1.587667908242696591e+01
2.355722019146812285e-01,7.555986940755274883e-01,3.151977577823381615e-01,4.601872220661715196e-01,3.582571401677243916e-02,1.284516539853823325e+01,1.854324918619359508e+01,1.587953420597714782e+01
2.364782831711199351e-01,7.553947037693202748e-01,3.143051335372194499e-01,4.610865748169502565e-01,3.588703119439035083e-02,1.284827859733977107e+01,1.854013734780338041e+01,1.588239038200413233e+01
2.373878494874960832e-01,7.551906945144527539e-01,3.134124798923168531e-01,4.619876847975896150e-01,3.594845001966242432e-02,1.285139371919790818e+01,1.853702261532612283e+01,1.588524758357483790e+01
2.383009142683941983e-01,7.549866679210005538e-01,3.125198036289829062e-01,4.628905553197056322e-01,3.600997071655848841e-02,1.285451073990611093e+01,1.853390500546509401e+01,1.588810578352061320e+01
2.392174909699567864e-01,7.547826256094807285e-01,3.116271115700651739e-01,4.637951896999458201e-01,3.607159351023730975e-02,1.285762963502896739e+01,1.853078453511018964e+01,1.589096495443567569e+01
2.401375931000828134e-01,7.545785692109054921e-01,3.107344105801086998e-01,4.647015912599870568e-01,3.613331862705621012e-02,1.286075037990072545e+01,1.852766122133920845e+01,1.589382506867559819e+01
2.410612342186264356e-01,7.543745003668309579e-01,3.098417075655587327e-01,4.656097633265338653e-01,3.619514629458089883e-02,1.286387294962375805e+01,1.852453508141922711e+01,1.589668609835579183e+01
2.419884279375975056e-01,7.541704207294109841e-01,3.089490094749656746e-01,4.665197092313159155e-01,3.625707674159536070e-02,1.286699731906705324e+01,1.852140613280798220e+01,1.589954801534996420e+01
2.429191879213613847e-01,7.539663319614469117e-01,3.080563232991903044e-01,4.674314323110855263e-01,3.631911019811180641e-02,1.287012346286465103e+01,1.851827439315519186e+01,1.590241079128856150e+01
2.438535278868407263e-01,7.537622357364416326e-01,3.071636560716098363e-01,4.683449359076154450e-01,3.638124689538064366e-02,1.287325135541414056e+01,1.851513988030398394e+01,1.590527439755723549e+01
2.447914616037176472e-01,7.535581337386509926e-01,3.062710148683256417e-01,4.692602233676960166e-01,3.644348706590067738e-02,1.287638097087508982e+01,1.851200261229220700e+01,1.590813880529528213e+01
2.457330028946365930e-01,7.533540276631355281e-01,3.053784068083703618e-01,4.701772980431331295e-01,3.650583094342924745e-02,1.287951228316749841e+01,1.850886260735391531e+01,1.591100398539407479e+01
2.466781656354078422e-01,7.531499192158137568e-01,3.044858390539182946e-01,4.710961632907447738e-01,3.656827876299253988e-02,1.288264526597020954e+01,1.850571988392065492e+01,1.591386990849546201e+01
2.476269637552126479e-01,7.529458101135166892e-01,3.035933188104938951e-01,4.720168224723593764e-01,3.663083076089589107e-02,1.288577989271939295e+01,1.850257446062295230e+01,1.591673654499023982e+01
2.485794112368076292e-01,7.527417020840357909e-01,3.027008533271852153e-01,4.729392789548111931e-01,3.669348717473422394e-02,1.288891613660692492e+01,1.849942635629168564e+01,1.591960386501652813e+01
2.495355221167314674e-01,7.525375968661838222e-01,3.018084498968536256e-01,4.738635361099389209e-01,3.675624824340260888e-02,1.289205397057880731e+01,1.849627558995952015e+01,1.592247183845817737e+01
2.504953104855114909e-01,7.523334962098405798e-01,3.009161158563481986e-01,4.747895973145816462e-01,3.681911420710680394e-02,1.289519336733359189e+01,1.849312218086232207e+01,1.592534043494316798e+01
2.514587904878715641e-01,7.521294018760116273e-01,3.000238585867194274e-01,4.757174659505760683e-01,3.688208530737396851e-02,1.289833429932076569e+01,1.848996614844060815e+01,1.592820962384201167e+01
2.524259763229400599e-01,7.519253156368801427e-01,2.991316855134341646e-01,4.766471454047529477e-01,3.694516178706337001e-02,1.290147673873915757e+01,1.848680751234095254e+01,1.593107937426612075e+01
2.533968822444599978e-01,7.517212392758617634e-01,2.982396041065917824e-01,4.775786390689341077e-01,3.700834389037736816e-02,1.290462065753530041e+01,1.848364629241750023e+01,1.593394965506618277e+01
2.543715225609981534e-01,7.515171745876583209e-01,2.973476218811411664e-01,4.785119503399284935e-01,3.707163186287211476e-02,1.290776602740184487e+01,1.848048250873334553e+01,1.593682043483054223e+01
2.553499116361563903e-01,7.513131233783119090e-01,2.964557463970993734e-01,4.794470826195285085e-01,3.713502595146878776e-02,1.291091281977588601e+01,1.847731618156208100e+01,1.593969168188353613e+01
2.563320638887833791e-01,7.511090874652602833e-01,2.955639852597691242e-01,4.803840393145071275e-01,3.719852640446454778e-02,1.291406100583736460e+01,1.847414733138919729e+01,1.594256336428387577e+01
